agent,time,x,y,z
0,0.0,0.11547005383792518,0.11547005383792518,0.11547005383792518
1,0.0,0.11547005383792518,18.884529946162075,0.11547005383792518
2,0.0,10.0,10.0,0.2
3,0.0,18.85857864376269,0.0,0.1414213562373095
0,0.2,0.31465546291682694,0.11587520188402721,0.11587520188402721
1,0.2,0.31465546291682694,18.884124798115973,0.11587520188402721
2,0.2,10.0,10.0,0.4
3,0.2,18.65932887391861,0.0,0.1421676274226802
0,0.4,0.5138322831240068,0.11628028921269498,0.11628028921269498
1,0.4,0.5138322831240068,18.883719710787304,0.11628028921269498
2,0.4,10.0,10.0,0.6000000000000001
3,0.4,18.46009104303676,0.0,0.14291775173664575
0,0.6,0.7130004562616243,0.11668525374841653,0.11668525374841653
1,0.6,0.7130004562616243,18.883314746251582,0.11668525374841653
2,0.6,10.0,10.0,0.8
3,0.6,18.260865339022587,0.0,0.14367166079189267
0,0.8,0.9121599253181198,0.11709003192550974,0.11709003192550974
1,0.8,0.9121599253181198,18.88290996807449,0.11709003192550974
2,0.8,10.0,10.0,1.0
3,0.8,18.061651951240243,0.0,0.14442928167227181
0,1.0,1.111310634538559,0.1174945586795902,0.1174945586795902
1,1.0,1.111310634538559,18.88250544132041,0.1174945586795902
2,1.0,10.0,10.0,1.2
3,1.0,17.862451070417844,0.0,0.1451905367811653
0,1.2,1.3104525294965588,0.11789876744014714,0.11789876744014714
1,1.2,1.3104525294965588,18.882101232559855,0.11789876744014714
2,1.2,10.0,10.0,1.4
3,1.2,17.663262888545198,0.0,0.1459553436877091
0,1.4,1.5095855571677623,0.11830259012428906,0.11830259012428906
1,1.4,1.5095855571677623,18.88169740987571,0.11830259012428906
2,1.4,10.0,10.0,1.5999999999999999
3,1.4,17.464087598763662,0.0,0.146723614971048
0,1.6,1.7087096660048398,0.1187059571317215,0.1187059571317215
1,1.6,1.7087096660048398,18.88129404286828,0.1187059571317215
2,1.6,10.0,10.0,1.8
3,1.6,17.26492539524773,0.0,0.14749525806282193
0,1.8,1.9078248060139762,0.11910879734102016,0.11910879734102016
1,1.8,1.9078248060139762,18.88089120265898,0.11910879734102016
2,1.8,10.0,10.0,2.0
3,1.8,17.065776473078138,0.0,0.1482701750881022
0,2.0,2.1069309288328144,0.1195110381072634,0.1195110381072634
1,2.0,2.1069309288328144,18.880488961892738,0.1195110381072634
2,2.0,10.0,10.0,2.2
3,2.0,16.866641028106034,0.0,0.1490482627050199
0,2.2,2.306027987809806,0.11991260526108952,0.11991260526108952
1,2.2,2.306027987809806,18.88008739473891,0.11991260526108952
2,2.2,10.0,10.0,2.4000000000000004
3,2.2,16.667519256807985,0.0,0.14982941194335256
0,2.4,2.5051159380849177,0.12031342310924349,0.12031342310924349
1,2.4,2.5051159380849177,18.879686576890755,0.12031342310924349
2,2.4,10.0,10.0,2.6
3,2.4,16.468411356131412,0.0,0.15061350804235968
0,2.6,2.7041947366716608,0.12071341443667996,0.12071341443667996
1,2.6,2.7041947366716608,18.87928658556332,0.12071341443667996
2,2.6,10.0,10.0,2.8000000000000003
3,2.6,16.269317523330198,0.0,0.1514004302881834
0,2.8,2.903264342540351,0.1211125005102881,0.1211125005102881
1,2.8,2.903264342540351,18.87888749948971,0.1211125005102881
2,2.8,10.0,10.0,3.0
3,2.8,16.070237955790063,0.0,0.1521900518511595
0,3.0,3.1023247167025727,0.12151060108430507,0.12151060108430507
1,3.0,3.1023247167025727,18.878489398915693,0.12151060108430507
2,3.0,10.0,10.0,3.2
3,3.0,15.871172850843443,0.0,0.15298223962341018
0,3.2,3.3013758222967504,0.12190763440748438,0.12190763440748438
1,3.2,3.3013758222967504,18.878092365592515,0.12190763440748438
2,3.2,10.0,10.0,3.4000000000000004
3,3.2,15.672122405573553,0.0,0.1537768540571206
0,3.4,3.500417624674765,0.12230351723208546,0.12230351723208546
1,3.4,3.500417624674765,18.877696482767913,0.12230351723208546
2,3.4,10.0,10.0,3.6
3,3.4,15.473086816607298,0.0,0.15457374900393162
0,3.6,3.6994500914895347,0.12269816482475036,0.12269816482475036
